phone_id,phone_number,client_id,phoneType_id
3465,+48 519 305 997,3465,1
3466,+48 695 660 236,3466,1
3467,577 299 640,3467,1
3468,+48 665 643 539,3468,1
3469,601 251 873,3469,1
3470,517 856 103,3470,1
3471,+48 601 809 986,3471,1
3472,+48 735 142 491,3472,1
3473,+48 507 511 079,3473,1
3474,32 579 22 98,3474,1
3475,+48 723 527 695,3475,1
3476,+48 509 163 362,3476,1
3477,787 277 477,3477,1
3478,32 795 97 75,3478,1
3479,+48 792 837 310,3479,1
3480,+48 798 549 001,3480,1
3481,882 829 728,3481,1
3482,881 753 818,3482,1
3483,+48 22 373 51 75,3483,1
3484,+48 789 369 032,3484,1
3485,536 430 129,3485,1
3486,+48 669 812 950,3486,1
3487,607 893 169,3487,1
3488,+48 504 802 700,3488,1
3489,727 968 244,3489,1
3490,692 889 071,3490,1
3491,605 176 535,3491,1
3492,+48 883 596 217,3492,1
3493,+48 501 097 259,3493,1
3494,22 364 84 29,3494,1
3495,22 076 29 22,3495,1
3496,738 020 773,3496,1
3497,+48 503 868 886,3497,1
3498,+48 662 206 470,3498,1
3499,+48 727 062 259,3499,1
3500,736 143 414,3500,1
3501,505 802 297,3501,1
3502,661 811 273,3502,1
3503,507 975 056,3503,1
3504,889 779 845,3504,1
3505,661 020 044,3505,1
3506,22 610 84 68,3506,1
3507,882 192 542,3507,1
3508,+48 729 810 572,3508,1
3509,+48 730 750 346,3509,1
3510,725 810 208,3510,1
3511,+48 798 533 321,3511,1
3512,+48 726 907 291,3512,1
3513,736 364 382,3513,1
3514,+48 668 039 370,3514,1
3515,887 405 401,3515,1
3516,693 853 687,3516,1
3517,32 218 79 79,3517,1
3518,+48 791 195 994,3518,1
3519,+48 32 263 26 14,3519,1
3520,22 199 62 26,3520,1
3521,731 004 004,3521,1
3522,+48 607 292 056,3522,1
3523,+48 692 415 148,3523,1
3524,723 287 838,3524,1
3525,+48 32 875 20 45,3525,1
3526,+48 694 190 583,3526,1
3527,+48 662 917 117,3527,1
3528,+48 579 281 548,3528,1
3529,+48 788 860 269,3529,1
3530,+48 783 531 710,3530,1
3531,+48 572 713 046,3531,1
3532,721 825 468,3532,1
3533,798 113 800,3533,1
3534,796 328 901,3534,1
3535,+48 502 172 386,3535,1
3536,+48 537 087 421,3536,1
3537,+48 509 228 593,3537,1
3538,+48 883 753 341,3538,1
3539,571 572 886,3539,1
3540,798 256 787,3540,1
3541,+48 531 439 902,3541,1
3542,+48 730 260 985,3542,1
3543,+48 32 420 82 73,3543,1
3544,32 958 98 59,3544,1
3545,601 315 874,3545,1
3546,32 605 79 74,3546,1
3547,798 474 715,3547,1
3548,+48 885 179 783,3548,1
3549,517 738 439,3549,1
3550,+48 734 726 969,3550,1
3551,+48 791 757 834,3551,1
3552,+48 729 414 933,3552,1
3553,+48 32 085 90 31,3553,1
3554,32 887 94 87,3554,1
3555,786 985 134,3555,1
3556,797 413 148,3556,1
3557,+48 32 621 43 41,3557,1
3558,+48 608 312 127,3558,1
3559,+48 32 507 49 63,3559,1
3560,22 514 74 02,3560,1
3561,519 990 308,3561,1
3562,+48 535 325 463,3562,1
3563,+48 515 167 531,3563,1
3564,+48 512 141 627,3564,1
3565,605 424 182,3565,1
3566,513 585 635,3566,1
3567,889 287 810,3567,1
3568,+48 22 725 74 67,3568,1
3569,+48 608 937 447,3569,1
3570,881 815 721,3570,1
3571,+48 32 286 94 61,3571,1
3572,+48 22 515 40 96,3572,1
3573,+48 797 490 823,3573,1
3574,+48 696 957 075,3574,1
3575,+48 532 336 561,3575,1
3576,+48 796 817 614,3576,1
3577,571 590 089,3577,1
3578,572 342 680,3578,1
3579,+48 535 079 029,3579,1
3580,+48 668 810 348,3580,1
3581,+48 735 621 068,3581,1
3582,513 439 206,3582,1
3583,668 804 721,3583,1
3584,+48 531 518 778,3584,1
3585,667 043 418,3585,1
3586,+48 664 331 199,3586,1
3587,+48 538 519 340,3587,1
3588,+48 884 547 801,3588,1
3589,22 930 82 07,3589,1
3590,+48 783 246 140,3590,1
3591,+48 669 568 563,3591,1
3592,601 282 778,3592,1
3593,+48 32 171 65 49,3593,1
3594,+48 500 733 919,3594,1
3595,+48 793 322 668,3595,1
3596,882 978 907,3596,1
3597,780 784 384,3597,1
3598,539 217 120,3598,1
3599,32 199 51 64,3599,1
3600,+48 533 812 663,3600,1
3601,+48 604 750 125,3601,1
3602,786 048 007,3602,1
3603,+48 669 713 214,3603,1
3604,+48 797 292 698,3604,1
3605,733 008 124,3605,1
3606,+48 576 401 383,3606,1
3607,+48 604 201 153,3607,1
3608,+48 602 754 082,3608,1
3609,22 092 04 54,3609,1
3610,579 720 254,3610,1
3611,798 193 688,3611,1
3612,+48 785 539 145,3612,1
3613,+48 781 781 757,3613,1
3614,+48 32 002 37 41,3614,1
3615,535 034 242,3615,1
3616,+48 885 805 938,3616,1
3617,+48 798 974 463,3617,1
3618,735 478 423,3618,1
3619,+48 515 284 140,3619,1
3620,+48 535 110 850,3620,1
3621,+48 787 941 805,3621,1
3622,+48 732 632 814,3622,1
3623,+48 690 543 339,3623,1
3624,+48 669 339 821,3624,1
3625,503 705 808,3625,1
3626,22 984 71 64,3626,1
3627,+48 22 436 34 84,3627,1
3628,609 924 235,3628,1
3629,507 529 266,3629,1
3630,795 976 454,3630,1
3631,+48 693 354 370,3631,1
3632,+48 22 947 75 39,3632,1
3633,+48 697 215 244,3633,1
3634,+48 698 379 942,3634,1
3635,+48 782 834 837,3635,1
3636,668 240 338,3636,1
3637,787 246 350,3637,1
3638,+48 517 347 256,3638,1
3639,+48 534 093 283,3639,1
3640,+48 722 992 462,3640,1
3641,697 661 980,3641,1
3642,578 074 308,3642,1
3643,512 555 916,3643,1
3644,+48 726 015 040,3644,1
3645,+48 32 068 49 46,3645,1
3646,+48 22 301 83 49,3646,1
3647,728 773 455,3647,1
3648,+48 664 221 758,3648,1
3649,+48 574 782 137,3649,1
3650,884 819 628,3650,1
3651,885 284 449,3651,1
3652,32 306 24 93,3652,1
3653,+48 783 619 709,3653,1
3654,+48 32 321 69 92,3654,1
3655,608 892 559,3655,1
3656,+48 738 016 485,3656,1
3657,22 296 54 42,3657,1
3658,+48 570 726 790,3658,1
3659,506 521 038,3659,1
3660,795 234 441,3660,1
3661,+48 538 491 729,3661,1
3662,+48 576 015 286,3662,1
3663,664 580 688,3663,1
3664,+48 572 422 509,3664,1
3665,+48 32 260 55 43,3665,1
3666,+48 725 141 080,3666,1
3667,+48 699 235 908,3667,1
3668,+48 795 883 571,3668,1
3669,534 195 376,3669,1
3670,+48 504 339 828,3670,1
3671,506 913 499,3671,1
3672,32 376 05 69,3672,1
3673,782 966 260,3673,1
3674,32 315 01 55,3674,1
3675,+48 665 012 496,3675,1
3676,884 798 822,3676,1
3677,696 247 330,3677,1
3678,+48 798 276 221,3678,1
3679,+48 572 585 212,3679,1
3680,500 254 228,3680,1
3681,+48 515 958 440,3681,1
3682,+48 697 248 084,3682,1
3683,575 896 003,3683,1
3684,791 108 155,3684,1
3685,+48 881 365 082,3685,1
3686,572 767 804,3686,1
3687,601 521 942,3687,1
3688,+48 518 061 660,3688,1
3689,533 312 664,3689,1
3690,532 582 752,3690,1
3691,+48 786 863 822,3691,1
3692,531 424 126,3692,1
3693,+48 695 699 767,3693,1
3694,500 693 614,3694,1
3695,32 938 45 99,3695,1
3696,+48 885 520 005,3696,1
3697,+48 884 742 841,3697,1
3698,530 738 794,3698,1
3699,+48 798 673 330,3699,1
3700,+48 537 964 273,3700,1
3701,604 269 481,3701,1
3702,+48 32 202 77 88,3702,1
3703,32 726 65 10,3703,1
3704,518 489 394,3704,1
3705,22 016 71 37,3705,1
3706,+48 22 847 58 21,3706,1
3707,+48 505 368 008,3707,1
3708,+48 509 106 126,3708,1
3709,539 882 283,3709,1
3710,+48 796 894 861,3710,1
3711,+48 726 689 929,3711,1
3712,+48 734 392 018,3712,1
3713,+48 536 245 600,3713,1
3714,730 784 399,3714,1
3715,731 682 198,3715,1
3716,+48 574 351 135,3716,1
3717,22 424 18 66,3717,1
3718,607 483 036,3718,1
3719,22 977 64 23,3719,1
3720,+48 537 430 214,3720,1
3721,882 937 458,3721,1
3722,+48 880 281 894,3722,1
3723,+48 22 303 50 52,3723,1
3724,574 031 782,3724,1
3725,796 961 229,3725,1
3726,795 331 944,3726,1
3727,504 180 703,3727,1
3728,+48 664 017 093,3728,1
3729,+48 667 158 547,3729,1
3730,603 444 881,3730,1
3731,663 052 438,3731,1
3732,784 063 921,3732,1
3733,791 469 714,3733,1
3734,+48 578 010 335,3734,1
3735,601 390 273,3735,1
3736,+48 728 537 585,3736,1
3737,731 603 537,3737,1
3738,+48 886 034 209,3738,1
3739,+48 797 920 322,3739,1
3740,+48 887 185 796,3740,1
3741,+48 512 224 457,3741,1
3742,+48 32 687 59 77,3742,1
3743,+48 604 138 591,3743,1
3744,502 225 823,3744,1
3745,573 733 218,3745,1
3746,+48 32 639 18 23,3746,1
3747,697 382 346,3747,1
3748,+48 889 725 895,3748,1
3749,512 654 502,3749,1
3750,+48 577 080 843,3750,1
3751,+48 669 513 463,3751,1
3752,32 897 69 15,3752,1
3753,+48 786 444 037,3753,1
3754,501 166 556,3754,1
3755,+48 22 252 29 95,3755,1
3756,+48 570 203 983,3756,1
3757,798 737 218,3757,1
3758,660 798 778,3758,1
3759,22 210 57 71,3759,1
3760,+48 574 813 064,3760,1
3761,+48 694 760 450,3761,1
3762,+48 731 876 022,3762,1
3763,+48 32 580 05 29,3763,1
3764,606 616 253,3764,1
3765,668 780 704,3765,1
3766,883 871 032,3766,1
3767,22 514 50 90,3767,1
3768,+48 538 019 068,3768,1
3769,22 726 30 39,3769,1
3770,509 499 630,3770,1
3771,+48 606 876 383,3771,1
3772,+48 796 134 860,3772,1
3773,+48 32 837 56 74,3773,1
3774,+48 695 019 151,3774,1
3775,+48 723 381 466,3775,1
3776,+48 530 809 658,3776,1
3777,608 786 682,3777,1
3778,+48 792 789 116,3778,1
3779,+48 690 609 981,3779,1
3780,22 370 55 82,3780,1
3781,+48 728 807 214,3781,1
3782,887 189 664,3782,1
3783,537 939 154,3783,1
3784,883 296 010,3784,1
3785,666 859 190,3785,1
3786,533 843 659,3786,1
3787,+48 601 787 079,3787,1
3788,573 113 561,3788,1
3789,+48 783 651 620,3789,1
3790,+48 787 650 305,3790,1
3791,+48 519 315 106,3791,1
3792,+48 507 855 507,3792,1
3793,+48 511 603 799,3793,1
3794,+48 881 321 779,3794,1
3795,601 462 032,3795,1
3796,+48 730 406 123,3796,1
3797,+48 789 647 370,3797,1
3798,+48 665 431 634,3798,1
3799,602 702 170,3799,1
3800,+48 780 594 175,3800,1
3801,+48 538 280 427,3801,1
3802,+48 579 609 989,3802,1
3803,888 613 443,3803,1
3804,32 176 18 36,3804,1
3805,508 576 354,3805,1
3806,+48 887 083 560,3806,1
3807,+48 888 096 626,3807,1
3808,530 425 145,3808,1
3809,698 847 682,3809,1
3810,+48 880 723 826,3810,1
3811,+48 698 192 019,3811,1
3812,888 980 463,3812,1
3813,+48 22 205 23 30,3813,1
3814,731 968 657,3814,1
3815,+48 538 971 649,3815,1
3816,32 047 29 12,3816,1
3817,+48 535 790 826,3817,1
3818,+48 22 629 43 20,3818,1
3819,886 992 118,3819,1
3820,+48 519 137 964,3820,1
3821,+48 730 120 806,3821,1
3822,606 531 918,3822,1
3823,+48 730 889 521,3823,1
3824,724 100 041,3824,1
3825,736 378 587,3825,1
3826,660 711 641,3826,1
3827,+48 514 692 993,3827,1
3828,534 167 664,3828,1
3829,518 149 674,3829,1
3830,+48 605 650 426,3830,1
3831,882 404 867,3831,1
3832,785 788 740,3832,1
3833,+48 22 201 59 84,3833,1
3834,+48 796 301 345,3834,1
3835,515 467 338,3835,1
3836,+48 32 802 22 59,3836,1
3837,32 798 00 03,3837,1
3838,+48 725 944 138,3838,1
3839,+48 539 978 071,3839,1
3840,+48 694 123 540,3840,1
3841,+48 782 882 135,3841,1
3842,505 627 078,3842,1
3843,789 828 865,3843,1
3844,+48 880 134 153,3844,1
3845,+48 32 654 28 12,3845,1
3846,+48 737 001 819,3846,1
3847,888 288 214,3847,1
3848,538 382 773,3848,1
3849,785 824 109,3849,1
3850,+48 32 106 78 11,3850,1
3851,+48 22 335 37 19,3851,1
3852,737 757 588,3852,1
3853,511 398 335,3853,1
3854,798 671 401,3854,1
3855,737 513 314,3855,1
3856,+48 22 052 00 58,3856,1
3857,578 860 450,3857,1
3858,+48 501 123 132,3858,1
3859,+48 517 628 561,3859,1
3860,+48 882 348 573,3860,1
3861,533 519 977,3861,1
3862,788 695 385,3862,1
3863,+48 577 789 885,3863,1
3864,+48 602 960 806,3864,1
3865,+48 786 482 254,3865,1
3866,533 018 291,3866,1
3867,733 988 159,3867,1
3868,+48 32 071 01 51,3868,1
3869,22 468 74 95,3869,1
3870,780 054 492,3870,1
3871,+48 664 640 356,3871,1
3872,+48 538 988 310,3872,1
3873,663 544 647,3873,1
3874,508 759 246,3874,1
3875,+48 32 404 84 52,3875,1
3876,501 146 597,3876,1
3877,517 825 454,3877,1
3878,605 116 177,3878,1
3879,573 577 421,3879,1
3880,880 261 936,3880,1
3881,+48 799 254 511,3881,1
3882,+48 530 769 495,3882,1
3883,735 414 735,3883,1
3884,32 277 99 09,3884,1
3885,697 076 308,3885,1
3886,501 991 187,3886,1
3887,+48 22 517 06 83,3887,1
3888,570 065 094,3888,1
3889,+48 514 512 340,3889,1
3890,692 572 539,3890,1
3891,694 880 891,3891,1
3892,882 556 562,3892,1
3893,575 591 247,3893,1
3894,32 998 40 66,3894,1
3895,+48 797 564 737,3895,1
3896,604 543 708,3896,1
3897,+48 605 855 727,3897,1
3898,+48 734 883 715,3898,1
3899,+48 578 019 249,3899,1
3900,32 991 53 21,3900,1
3901,533 789 598,3901,1
3902,+48 609 300 279,3902,1
3903,+48 32 050 30 09,3903,1
3904,+48 734 944 567,3904,1
3905,+48 660 805 793,3905,1
3906,+48 514 016 384,3906,1
3907,+48 506 148 884,3907,1
3908,+48 517 460 672,3908,1
3909,733 689 147,3909,1
3910,+48 533 947 014,3910,1
3911,578 073 259,3911,1
3912,+48 889 041 127,3912,1
3913,+48 501 356 466,3913,1
3914,793 856 359,3914,1
3915,+48 22 432 91 88,3915,1
3916,+48 531 273 437,3916,1
3917,+48 571 036 952,3917,1
3918,32 882 40 35,3918,1
3919,792 081 289,3919,1
3920,+48 795 931 238,3920,1
3921,575 764 147,3921,1
3922,733 566 902,3922,1
3923,536 710 464,3923,1
3924,666 409 079,3924,1
3925,+48 22 893 12 65,3925,1
3926,+48 883 167 061,3926,1
3927,22 459 42 97,3927,1
3928,+48 501 447 017,3928,1
3929,531 989 914,3929,1
3930,+48 32 741 22 84,3930,1
3931,+48 693 338 992,3931,1
3932,721 367 485,3932,1
3933,660 511 146,3933,1
3934,+48 607 595 475,3934,1
3935,22 139 38 91,3935,1
3936,22 601 72 09,3936,1
3937,781 195 347,3937,1
3938,662 520 785,3938,1
3939,32 946 29 29,3939,1
3940,578 643 314,3940,1
3941,883 928 626,3941,1
3942,+48 32 333 77 61,3942,1
3943,+48 603 188 099,3943,1
3944,+48 735 201 607,3944,1
3945,+48 691 624 192,3945,1
3946,+48 737 358 218,3946,1
3947,516 009 356,3947,1
3948,666 238 969,3948,1
3949,576 890 271,3949,1
3950,696 858 195,3950,1
3951,+48 736 459 311,3951,1
3952,500 985 815,3952,1
3953,666 643 496,3953,1
3954,+48 509 758 319,3954,1
3955,+48 32 393 99 28,3955,1
3956,+48 729 995 856,3956,1
3957,510 266 810,3957,1
3958,723 517 917,3958,1
3959,+48 694 922 952,3959,1
3960,+48 537 365 430,3960,1
3961,577 412 940,3961,1
3962,600 488 263,3962,1
3963,+48 572 292 804,3963,1
3964,669 273 670,3964,1
3965,512 269 031,3965,1
3966,539 921 811,3966,1
3967,+48 32 635 71 00,3967,1
3968,788 294 041,3968,1
3969,536 906 120,3969,1
3970,+48 22 772 91 51,3970,1
3971,+48 889 698 787,3971,1
3972,+48 539 089 000,3972,1
3973,691 350 873,3973,1
3974,+48 22 481 84 24,3974,1
3975,884 005 886,3975,1
3976,+48 530 778 595,3976,1
3977,+48 605 367 052,3977,1
3978,602 687 766,3978,1
3979,+48 667 795 595,3979,1
3980,+48 510 707 477,3980,1
3981,+48 517 460 153,3981,1
3982,+48 539 125 841,3982,1
3983,783 907 608,3983,1
3984,+48 697 141 562,3984,1
3985,+48 534 302 780,3985,1
3986,724 767 905,3986,1
3987,+48 669 929 556,3987,1
3988,+48 22 495 81 52,3988,1
3989,+48 32 679 35 71,3989,1
3990,+48 786 691 551,3990,1
3991,792 009 584,3991,1
3992,+48 22 004 92 54,3992,1
3993,695 471 139,3993,1
3994,+48 577 876 122,3994,1
3995,+48 881 265 566,3995,1
3996,+48 885 963 892,3996,1
3997,+48 536 693 965,3997,1
3998,536 074 703,3998,1
3999,+48 798 691 549,3999,1
4000,22 309 58 05,4000,1
4001,+48 784 991 508,4001,1
4002,+48 693 513 752,4002,1
4003,502 946 497,4003,1
4004,+48 514 942 434,4004,1
4005,600 010 111,4005,1
4006,+48 578 088 281,4006,1
4007,+48 32 053 09 91,4007,1
4008,+48 22 881 19 35,4008,1
4009,+48 733 494 412,4009,1
4010,+48 536 754 090,4010,1
4011,539 851 436,4011,1
4012,22 207 86 95,4012,1
4013,668 556 136,4013,1
4014,+48 512 991 934,4014,1
4015,+48 503 775 158,4015,1
4016,727 726 700,4016,1
4017,+48 572 881 041,4017,1
4018,+48 785 726 692,4018,1
4019,+48 781 573 532,4019,1
4020,+48 883 218 352,4020,1
4021,732 886 227,4021,1
4022,783 739 385,4022,1
4023,+48 514 284 461,4023,1
4024,+48 32 545 61 89,4024,1
4025,667 441 624,4025,1
4026,720 180 487,4026,1
4027,+48 880 476 204,4027,1
4028,+48 693 827 438,4028,1
4029,609 314 187,4029,1
4030,+48 690 994 738,4030,1
4031,+48 660 509 957,4031,1
4032,666 984 555,4032,1
4033,662 809 497,4033,1
4034,+48 604 857 610,4034,1
4035,+48 32 758 34 74,4035,1
4036,+48 690 661 368,4036,1
4037,+48 32 871 53 51,4037,1
4038,+48 22 423 04 85,4038,1
4039,504 887 246,4039,1
4040,32 558 30 15,4040,1
4041,881 995 237,4041,1
4042,729 615 069,4042,1
4043,+48 722 362 548,4043,1
4044,+48 881 632 838,4044,1
4045,+48 32 047 28 31,4045,1
4046,+48 22 307 95 77,4046,1
4047,+48 578 776 596,4047,1
4048,+48 32 608 69 16,4048,1
4049,887 424 034,4049,1
4050,+48 795 592 558,4050,1
4051,22 338 49 99,4051,1
4052,+48 537 255 242,4052,1
4053,733 211 647,4053,1
4054,+48 22 602 41 30,4054,1
4055,+48 661 671 786,4055,1
4056,+48 669 387 545,4056,1
4057,729 553 478,4057,1
4058,+48 508 062 437,4058,1
4059,+48 510 110 328,4059,1
4060,+48 781 438 394,4060,1
4061,501 374 606,4061,1
4062,+48 571 682 439,4062,1
4063,885 036 186,4063,1
4064,608 091 819,4064,1
4065,888 986 624,4065,1
4066,508 022 053,4066,1
4067,782 407 659,4067,1
4068,+48 694 838 551,4068,1
4069,660 542 948,4069,1
4070,+48 32 787 46 23,4070,1
4071,+48 726 037 907,4071,1
4072,575 442 152,4072,1
4073,607 929 082,4073,1
4074,663 958 838,4074,1
4075,787 332 429,4075,1
4076,+48 786 849 528,4076,1
4077,732 637 724,4077,1
4078,+48 661 942 569,4078,1
4079,+48 794 349 282,4079,1
4080,519 260 933,4080,1
4081,+48 782 801 094,4081,1
4082,+48 787 612 714,4082,1
4083,731 988 671,4083,1
4084,572 016 322,4084,1
4085,+48 32 179 73 08,4085,1
4086,795 246 007,4086,1
4087,+48 32 390 11 09,4087,1
4088,+48 510 657 984,4088,1
4089,+48 32 866 61 06,4089,1
4090,22 132 71 66,4090,1
4091,+48 501 037 766,4091,1
4092,+48 536 847 519,4092,1
4093,22 307 44 77,4093,1
4094,+48 690 460 602,4094,1
4095,883 897 524,4095,1
4096,606 463 346,4096,1
4097,22 178 48 42,4097,1
4098,+48 785 612 068,4098,1
4099,+48 666 401 872,4099,1
4100,+48 578 102 143,4100,1
4101,692 108 168,4101,1
4102,692 642 177,4102,1
4103,512 462 871,4103,1
4104,+48 694 632 718,4104,1
4105,+48 736 475 500,4105,1
4106,787 831 858,4106,1
4107,690 708 428,4107,1
4108,665 997 388,4108,1
4109,+48 697 560 441,4109,1
4110,+48 889 343 090,4110,1
4111,+48 664 494 366,4111,1
4112,+48 507 866 813,4112,1
4113,660 616 206,4113,1
4114,694 716 736,4114,1
4115,+48 22 170 28 97,4115,1
4116,+48 602 010 219,4116,1
4117,792 975 104,4117,1
4118,+48 577 497 651,4118,1
4119,+48 32 071 69 63,4119,1
4120,725 559 562,4120,1
4121,668 128 998,4121,1
4122,572 028 264,4122,1
4123,+48 579 845 606,4123,1
4124,+48 516 626 863,4124,1
4125,+48 501 722 239,4125,1
4126,601 564 794,4126,1
4127,32 430 98 02,4127,1
4128,+48 509 803 605,4128,1
4129,668 828 149,4129,1
4130,667 371 511,4130,1
4131,+48 509 707 397,4131,1
4132,+48 668 864 468,4132,1
4133,+48 32 903 50 02,4133,1
4134,+48 795 570 219,4134,1
4135,+48 608 410 806,4135,1
4136,791 330 324,4136,1
4137,+48 22 678 97 18,4137,1
4138,506 304 686,4138,1
4139,+48 698 550 169,4139,1
4140,577 140 969,4140,1
4141,532 363 823,4141,1
4142,32 012 95 38,4142,1
4143,694 902 730,4143,1
4144,+48 532 655 033,4144,1
4145,570 312 320,4145,1
4146,+48 738 412 541,4146,1
4147,+48 696 713 178,4147,1
4148,+48 720 235 792,4148,1
4149,668 644 164,4149,1
4150,575 920 824,4150,1
4151,+48 502 778 344,4151,1
4152,571 285 984,4152,1
4153,733 719 977,4153,1
4154,502 410 548,4154,1
4155,+48 728 996 136,4155,1
4156,+48 607 876 458,4156,1
4157,22 324 19 33,4157,1
4158,661 431 734,4158,1
4159,+48 539 250 567,4159,1
4160,+48 720 117 054,4160,1
4161,509 926 878,4161,1
4162,795 010 377,4162,1
4163,+48 32 706 54 81,4163,1
4164,722 132 380,4164,1
4165,+48 666 501 413,4165,1
4166,+48 22 524 32 50,4166,1
4167,696 582 352,4167,1
4168,533 713 357,4168,1
4169,+48 22 077 26 80,4169,1
4170,+48 572 041 706,4170,1
4171,+48 690 786 628,4171,1
4172,+48 573 931 940,4172,1
4173,604 716 469,4173,1
4174,+48 513 385 631,4174,1
4175,519 293 288,4175,1
4176,+48 738 098 373,4176,1
4177,+48 538 474 718,4177,1
4178,515 874 799,4178,1
4179,578 891 313,4179,1
4180,+48 730 149 162,4180,1
4181,+48 888 289 298,4181,1
4182,601 625 809,4182,1
4183,+48 695 537 957,4183,1
4184,+48 609 261 942,4184,1
4185,726 392 251,4185,1
4186,22 321 57 54,4186,1
4187,+48 790 382 184,4187,1
4188,665 504 103,4188,1
4189,+48 607 002 093,4189,1
4190,+48 738 687 721,4190,1
4191,887 707 081,4191,1
4192,669 595 005,4192,1
4193,+48 535 428 409,4193,1
4194,32 091 20 24,4194,1
4195,32 737 52 45,4195,1
4196,+48 885 403 069,4196,1
4197,32 111 03 54,4197,1
4198,783 377 259,4198,1
4199,793 479 199,4199,1
4200,881 938 607,4200,1
4201,+48 513 833 795,4201,1
4202,+48 577 985 513,4202,1
4203,539 038 715,4203,1
4204,695 529 851,4204,1
4205,799 817 580,4205,1
4206,+48 694 565 829,4206,1
4207,+48 604 726 620,4207,1
4208,22 170 08 82,4208,1
4209,+48 578 559 290,4209,1
4210,+48 669 459 672,4210,1
4211,+48 739 693 190,4211,1
4212,790 841 857,4212,1
4213,22 442 43 76,4213,1
4214,514 574 153,4214,1
4215,519 483 758,4215,1
4216,+48 532 330 380,4216,1
4217,+48 784 842 742,4217,1
4218,22 198 07 31,4218,1
4219,+48 608 375 049,4219,1
4220,+48 508 323 805,4220,1
4221,794 104 558,4221,1
4222,32 275 54 69,4222,1
4223,+48 507 682 257,4223,1
4224,+48 721 623 537,4224,1
4225,886 024 353,4225,1
4226,+48 32 440 48 78,4226,1
4227,+48 665 549 606,4227,1
4228,+48 782 734 500,4228,1
4229,698 437 292,4229,1
4230,+48 22 800 55 05,4230,1
4231,728 426 530,4231,1
4232,885 561 216,4232,1
4233,+48 533 229 451,4233,1
4234,660 776 529,4234,1
4235,662 078 482,4235,1
4236,515 910 716,4236,1
4237,605 010 782,4237,1
4238,668 274 858,4238,1
4239,534 223 516,4239,1
4240,+48 793 529 346,4240,1
4241,+48 737 341 578,4241,1
4242,+48 664 956 105,4242,1
4243,695 852 159,4243,1
4244,+48 738 340 100,4244,1
4245,+48 579 742 404,4245,1
4246,+48 515 109 813,4246,1
4247,+48 782 704 528,4247,1
4248,+48 607 390 388,4248,1
4249,+48 517 105 635,4249,1
4250,509 814 901,4250,1
4251,738 192 800,4251,1
4252,699 921 786,4252,1
4253,664 304 377,4253,1
4254,+48 575 487 462,4254,1
4255,533 600 556,4255,1
4256,669 105 623,4256,1
4257,+48 538 012 290,4257,1
4258,+48 793 772 909,4258,1
4259,579 175 065,4259,1
4260,+48 726 173 550,4260,1
4261,+48 535 210 676,4261,1
4262,32 039 53 61,4262,1
4263,696 465 354,4263,1
4264,603 849 471,4264,1
4265,+48 699 678 819,4265,1
4266,797 687 268,4266,1
4267,32 967 54 90,4267,1
4268,+48 663 150 069,4268,1
4269,+48 534 312 853,4269,1
4270,+48 22 460 26 71,4270,1
4271,+48 22 880 85 43,4271,1
4272,515 473 514,4272,1
4273,572 659 902,4273,1
4274,573 144 462,4274,1
4275,609 014 818,4275,1
4276,+48 573 021 434,4276,1
4277,+48 571 794 731,4277,1
4278,881 820 420,4278,1
4279,889 473 268,4279,1
4280,22 314 03 05,4280,1
4281,+48 780 597 149,4281,1
4282,+48 794 779 684,4282,1
4283,577 664 103,4283,1
4284,+48 22 344 54 41,4284,1
4285,+48 663 014 315,4285,1
4286,+48 669 491 022,4286,1
4287,727 878 559,4287,1
4288,+48 514 730 468,4288,1
4289,880 275 939,4289,1
4290,664 625 728,4290,1
4291,785 562 262,4291,1
4292,605 688 089,4292,1
4293,668 522 769,4293,1
4294,+48 577 948 248,4294,1
4295,603 335 868,4295,1
4296,+48 604 412 494,4296,1
